,model,param_config,filename,precision_prod,params,rank_prod
60,LogisticRegression,10,"(0, 1, 10)_LogisticRegression_date_params.csv",0.5175879396984925,"{'C': 2.4705419883035082, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 401.72402837167715, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.014436667144263003, 'verbose': 0, 'warm_start': False}",158.5
61,LogisticRegression,11,"(0, 1, 11)_LogisticRegression_date_params.csv",0.5204081632653061,"{'C': 3.6103939021176186, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 309.4516519640444, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.02046896396312667, 'verbose': 0, 'warm_start': False}",154.0
62,LogisticRegression,12,"(0, 1, 12)_LogisticRegression_date_params.csv",0.5074626865671642,"{'C': 2.7905247837090594, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 165.2673476489807, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.09107938876437567, 'verbose': 0, 'warm_start': False}",184.0
63,LogisticRegression,13,"(0, 1, 13)_LogisticRegression_date_params.csv",0.515625,"{'C': 0.6836383405441806, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 266.94935801037906, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.008836597074694355, 'verbose': 0, 'warm_start': False}",163.5
64,LogisticRegression,14,"(0, 1, 14)_LogisticRegression_date_params.csv",0.5073891625615764,"{'C': 1.4548430837704904, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 375.5274585965686, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.07995068220796497, 'verbose': 0, 'warm_start': False}",187.5
65,LogisticRegression,15,"(0, 1, 15)_LogisticRegression_date_params.csv",0.510752688172043,"{'C': 3.8357970744980814, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 428.9158642887254, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.003047393617736388, 'verbose': 0, 'warm_start': False}",175.0
66,LogisticRegression,16,"(0, 1, 16)_LogisticRegression_date_params.csv",0.5126903553299492,"{'C': 2.6124333018615937, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 225.49374092446098, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.026551710662699835, 'verbose': 0, 'warm_start': False}",171.5
67,LogisticRegression,17,"(0, 1, 17)_LogisticRegression_date_params.csv",0.5074626865671642,"{'C': 2.494040404527473, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 258.43328204791214, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.09310837957239838, 'verbose': 0, 'warm_start': False}",184.0
68,LogisticRegression,18,"(0, 1, 18)_LogisticRegression_date_params.csv",0.5074626865671642,"{'C': 0.5527318053944552, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 205.82419866627288, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.09718082930499701, 'verbose': 0, 'warm_start': False}",184.0
69,LogisticRegression,19,"(0, 1, 19)_LogisticRegression_date_params.csv",0.5106382978723404,"{'C': 0.054286542448439334, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 408.7351592391901, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.001942205696972692, 'verbose': 0, 'warm_start': False}",178.0
70,LogisticRegression,20,"(0, 1, 20)_LogisticRegression_date_params.csv",0.5106382978723404,"{'C': 3.905837860053583, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 318.9072492278546, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.0014694136880098086, 'verbose': 0, 'warm_start': False}",178.0
71,LogisticRegression,21,"(0, 1, 21)_LogisticRegression_date_params.csv",0.5132275132275133,"{'C': 1.8046368580837124, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 154.90378784131303, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.007053763390632227, 'verbose': 0, 'warm_start': False}",169.5
72,LogisticRegression,22,"(0, 1, 22)_LogisticRegression_date_params.csv",0.4898989898989899,"{'C': 0.4807862448526756, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 241.59301528151465, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.11640819317908092, 'verbose': 0, 'warm_start': False}",200.5
73,LogisticRegression,23,"(0, 1, 23)_LogisticRegression_date_params.csv",0.4898989898989899,"{'C': 3.521903557010382, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 657.5220280320764, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.11951333297092354, 'verbose': 0, 'warm_start': False}",200.5
74,LogisticRegression,24,"(0, 1, 24)_LogisticRegression_date_params.csv",0.4846938775510204,"{'C': 2.2664058168263006, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 229.92730698407016, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.5625600168403868, 'verbose': 0, 'warm_start': False}",210.0
75,LogisticRegression,25,"(0, 1, 25)_LogisticRegression_date_params.csv",0.515625,"{'C': 3.684630440948799, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 171.468519627362, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.00903039728888593, 'verbose': 0, 'warm_start': False}",163.5
76,LogisticRegression,26,"(0, 1, 26)_LogisticRegression_date_params.csv",0.4846938775510204,"{'C': 2.6696415198547268, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 185.44452312891758, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.3343169203947996, 'verbose': 0, 'warm_start': False}",210.0
77,LogisticRegression,27,"(0, 1, 27)_LogisticRegression_date_params.csv",0.510752688172043,"{'C': 1.0589206571337986, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 284.5483242586648, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.0011490069048873195, 'verbose': 0, 'warm_start': False}",175.0
78,LogisticRegression,28,"(0, 1, 28)_LogisticRegression_date_params.csv",0.5175879396984925,"{'C': 3.3157601168694524, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 151.13785562651876, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.05115112828551084, 'verbose': 0, 'warm_start': False}",158.5
79,LogisticRegression,29,"(0, 1, 29)_LogisticRegression_date_params.csv",0.5133689839572193,"{'C': 2.814949117159665, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 238.6314254655599, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.005575186893674787, 'verbose': 0, 'warm_start': False}",168.0
80,LogisticRegression,30,"(0, 1, 30)_LogisticRegression_date_params.csv",0.5073891625615764,"{'C': 2.3046293376713476, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 388.9652562340454, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.08255877279241353, 'verbose': 0, 'warm_start': False}",187.5
81,LogisticRegression,31,"(0, 1, 31)_LogisticRegression_date_params.csv",0.4846938775510204,"{'C': 3.5662177489027083, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 448.1565037565143, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.34611945994943993, 'verbose': 0, 'warm_start': False}",210.0
82,LogisticRegression,32,"(0, 1, 32)_LogisticRegression_date_params.csv",0.5175879396984925,"{'C': 2.7979171012700172, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 242.0977570549167, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.01719730591883842, 'verbose': 0, 'warm_start': False}",158.5
83,LogisticRegression,33,"(0, 1, 33)_LogisticRegression_date_params.csv",0.4846938775510204,"{'C': 2.701756324800944, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 224.228784617223, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.44178003530237786, 'verbose': 0, 'warm_start': False}",210.0
84,LogisticRegression,34,"(0, 1, 34)_LogisticRegression_date_params.csv",0.5175879396984925,"{'C': 2.7701263603110635, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 481.9724854020275, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.03977578520821962, 'verbose': 0, 'warm_start': False}",158.5
85,LogisticRegression,35,"(0, 1, 35)_LogisticRegression_date_params.csv",0.5073891625615764,"{'C': 0.9221320940253195, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 283.1998707508222, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.06594466135702368, 'verbose': 0, 'warm_start': False}",187.5
86,LogisticRegression,36,"(0, 1, 36)_LogisticRegression_date_params.csv",0.5132275132275133,"{'C': 0.0767727932373341, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 243.71542105781668, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.0073109365216308154, 'verbose': 0, 'warm_start': False}",169.5
87,LogisticRegression,37,"(0, 1, 37)_LogisticRegression_date_params.csv",0.510752688172043,"{'C': 1.5338489001397915, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 500.885550494846, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.0025493073180721157, 'verbose': 0, 'warm_start': False}",175.0
88,LogisticRegression,38,"(0, 1, 38)_LogisticRegression_date_params.csv",0.5175879396984925,"{'C': 1.193129303824123, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 375.38735147932664, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.0452323110210375, 'verbose': 0, 'warm_start': False}",158.5
89,LogisticRegression,39,"(0, 1, 39)_LogisticRegression_date_params.csv",0.5204081632653061,"{'C': 0.1345003739953281, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 713.454806834647, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.019690434802692804, 'verbose': 0, 'warm_start': False}",154.0
90,LogisticRegression,40,"(0, 1, 40)_LogisticRegression_date_params.csv",0.4846938775510204,"{'C': 3.586186383404252, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 271.02289559909684, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.8956260648469554, 'verbose': 0, 'warm_start': False}",210.0
91,LogisticRegression,41,"(0, 1, 41)_LogisticRegression_date_params.csv",0.5106382978723404,"{'C': 1.0413637103496187, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 356.00319297025794, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.0019983919055737713, 'verbose': 0, 'warm_start': False}",178.0
92,LogisticRegression,42,"(0, 1, 42)_LogisticRegression_date_params.csv",0.4846938775510204,"{'C': 3.677930454978694, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 473.50492801982364, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.3337493198768447, 'verbose': 0, 'warm_start': False}",210.0
93,LogisticRegression,43,"(0, 1, 43)_LogisticRegression_date_params.csv",0.5073891625615764,"{'C': 3.6185909768380538, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 159.34709181471447, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.0702552353301508, 'verbose': 0, 'warm_start': False}",187.5
94,LogisticRegression,44,"(0, 1, 44)_LogisticRegression_date_params.csv",0.5175879396984925,"{'C': 0.49527993139776605, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 587.2507428039208, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.017147079889447716, 'verbose': 0, 'warm_start': False}",158.5
95,LogisticRegression,45,"(0, 1, 45)_LogisticRegression_date_params.csv",0.4898989898989899,"{'C': 0.5598903419728067, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 158.23870126805178, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.12367625311726753, 'verbose': 0, 'warm_start': False}",200.5
96,LogisticRegression,46,"(0, 1, 46)_LogisticRegression_date_params.csv",0.5151515151515151,"{'C': 1.8141707307122754, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 479.4976295715592, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.012487868555442446, 'verbose': 0, 'warm_start': False}",166.5
97,LogisticRegression,47,"(0, 1, 47)_LogisticRegression_date_params.csv",0.5153061224489796,"{'C': 0.06651189493546905, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 217.4569188602136, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l1', 'random_state': 0, 'solver': 'saga', 'tol': 0.01202082275041248, 'verbose': 0, 'warm_start': False}",165.0
98,LogisticRegression,48,"(0, 1, 48)_LogisticRegression_date_params.csv",0.5124378109452736,"{'C': 2.919962249696232, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 197.72211860900703, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.029420280608011204, 'verbose': 0, 'warm_start': False}",173.0
99,LogisticRegression,49,"(0, 1, 49)_LogisticRegression_date_params.csv",0.4846938775510204,"{'C': 1.355940467119113, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 200.23941486085306, 'multi_class': 'auto', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 0, 'solver': 'saga', 'tol': 0.2404878335900933, 'verbose': 0, 'warm_start': False}",210.0
100,MLPClassifier,0,"(0, 5, 0)_MLPClassifier_date_params.csv",1.0,"{'activation': 'relu', 'alpha': 0.005, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (20, 10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 200, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",1.0
101,MLPClassifier,1,"(0, 5, 1)_MLPClassifier_date_params.csv",0.46788990825688076,"{'activation': 'relu', 'alpha': 5, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (20, 10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 200, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",219.0
102,MLPClassifier,2,"(0, 5, 2)_MLPClassifier_date_params.csv",0.0,"{'activation': 'relu', 'alpha': 0.0005, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (10, 30, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 200, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",316.0
103,MLPClassifier,3,"(0, 5, 3)_MLPClassifier_date_params.csv",0.5384615384615384,"{'activation': 'relu', 'alpha': 0.05, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (30, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 200, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",147.5
104,MLPClassifier,4,"(0, 5, 4)_MLPClassifier_date_params.csv",0.4269005847953216,"{'activation': 'relu', 'alpha': 0.5, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (30, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 200, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",248.0
